"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,67548,"23120","VA","Richmond","Chesterfield","Moseley",8566,375700,0.00508293204922418,0.0181571815718157,0.0565241844769404,0.0478522401243733,0.00226375841611315,"2017-04","2017-Q2",375700,0,"2017-04"
2017-04-30,81167,"53040","WI","Milwaukee","Washington","Town of Kewaskum",8567,214300,0.00563115908024402,0.0122815304676429,0.0817768803634528,0.0406376437423968,0.00814621300720075,"2003-03","2003-Q1",226300,-0.0530269553689792,
2017-04-30,62470,"12198","NY","Albany","Rensselaer","North Greenbush",8568,172900,-0.00575043128234618,-0.00575043128234618,-0.0103033772180882,0.0119866462936913,-0.000519047262543926,"2009-11","2009-Q4",180100,-0.0399777901166019,"2007-03"
2017-04-30,71490,"31302","GA","Savannah","Chatham","Bloomingdale",8569,146800,0.000681663258350375,0.00685871056241427,0.00616860863605209,0.0338344155194366,-0.00380210162488803,"2008-08","2008-Q3",159900,-0.0819262038774234,"2006-01"
2017-04-30,98199,"95436","CA","Santa Rosa","Sonoma","Forestville",8570,470600,0.00448239060832444,0.0225988700564972,0.115165876777251,0.120866933329544,0.00991186063194438,"2006-04","2006-Q2",495800,-0.0508269463493344,"2005-12"
2017-04-30,62351,"12043","NY","Albany","Schoharie","Cobleskill",8571,119500,0,0.00251677852348993,0.0301724137931034,0.00700683727436124,-0.00808081450893161,"2007-04","2007-Q2",129600,-0.0779320987654321,"2006-10"
2017-04-30,76522,"43105","OH","Columbus","Fairfield","Baltimore",8572,185500,0.00979858464888405,0.0220385674931129,0.0237306843267108,0.0372491462513875,0.00787803120988739,"2017-04","2017-Q2",185500,0,"2017-04"
2017-04-30,75869,"41014","KY","Cincinnati","Kenton","Covington",8573,82900,0.00606796116504854,0.0097442143727162,0.135616438356164,0.0291673911296833,,"2016-11","2016-Q4",84100,-0.014268727705113,"2016-10"
2017-04-30,78664,"47553","IN",,"Martin","Loogootee",8574,94500,0.00318471337579618,0.0172228202368138,0.0726447219069239,0.0211756481412939,0.0107701591847584,"2005-07","2005-Q3",100700,-0.0615690168818272,"2004-09"
2017-04-30,89295,"72007","AR","Little Rock","Lonoke","Austin",8575,135900,-0.00220264317180617,0.000736377025036819,0.0119136262099777,0.0141181800656807,0.0116805687948511,"2017-03","2017-Q1",136200,-0.00220264317180617,"2017-02"
2017-04-30,65106,"17554","PA","Lancaster","Lancaster","Mountville",8576,190700,0.00157563025210084,0.0111346765641569,0.0524282560706402,0.0265283558588247,0.00457006381233249,"2017-04","2017-Q2",190700,0,"2017-04"
2017-04-30,84459,"60401","IL","Chicago","Will","Beecher",8577,172800,0.00582072176949942,0.0279595478881618,0.0867924528301887,0.0281563932472504,-0.0144133200787043,"2006-11","2006-Q4",202100,-0.144977733795151,"2004-12"
2017-04-30,89035,"71342","LA",,"La Salle","Jena",8578,78800,0.00510204081632653,0.0233766233766234,0.103641456582633,0.0196333576905054,0.0120568394600464,"2006-02","2006-Q1",110200,-0.284936479128857,
2017-04-30,61621,"10007","NY","New York","New York","New York",8579,2715600,-0.00348611060144582,-0.00618481244281793,0.0533747090768037,0.0787644527878413,0.0458855801815556,"2016-09","2016-Q3",2741900,-0.00959188883620847,"2016-08"
2017-04-30,61225,"08869","NJ","New York","Somerset","Raritan",8580,314800,-0.0103740961961647,0.000635727908455181,0.00446713465220166,0.0167571747708919,-0.0109103499243622,"2006-04","2006-Q2",370400,-0.150107991360691,"2004-08"
2017-04-30,97778,"94572","CA","San Francisco","Contra Costa","Rodeo",8581,473100,0.00296798812804749,0.00552603613177471,0.0610002242655304,0.145376692356704,-0.00935050354316602,"2005-12","2005-Q4",554700,-0.14710654407788,"2004-12"
2017-04-30,91881,"77371","TX",,"San Jacinto","Shepherd",8582,85700,-0.00348837209302326,0.0166073546856465,-0.0715059588299025,0.0634768842112088,,"2016-05","2016-Q2",94100,-0.0892667375132837,"2015-10"
2017-04-30,62344,"12033","NY","Albany","Rensselaer","Schodack",8583,192500,-0.00670794633642931,-0.00516795865633075,0.014760147601476,0.0125079302011508,-0.00256095819842383,"2008-08","2008-Q3",209100,-0.0793878527020564,"2006-05"
2017-04-30,60271,"06374","CT","Worcester","Windham","Plainfield",8584,159500,0.00377595972309629,0.0191693290734824,0.0479632063074901,0.0138488150884977,-0.0279155791740608,"2007-07","2007-Q3",213600,-0.253277153558052,"2004-01"
2017-04-30,74937,"38651","MS","Memphis","DeSoto","Nesbit",8585,182800,0.00827357970215113,0.0246636771300448,0.0597101449275362,0.0327455201058848,,"2017-04","2017-Q2",182800,0,"2017-04"
2017-04-30,62156,"11565","NY","New York","Nassau","Malverne",8586,475800,0.00422119037568594,0.0136344269279932,0.0630026809651475,0.0514717396193896,0.00144051949513546,"2006-08","2006-Q3",485500,-0.0199794026776519,"2006-04"
2017-04-30,99344,"97523","OR","Grants Pass","Josephine","Cave Junction",8587,198500,0.0409019402202412,0.108938547486034,0.314569536423841,0.104065980380097,0.0189035327263465,"2017-04","2017-Q2",198500,0,"2017-04"
2017-04-30,59276,"03894","NH",,"Carroll","Town of Wolfeboro",8588,284900,-0.00869867780097425,-0.0209621993127148,-0.0138456213222568,0.00636766306926551,-0.0271565438516375,"2007-08","2007-Q3",375200,-0.240671641791045,"2003-04"
2017-04-30,72937,"33956","FL","Fort Myers","Lee","Saint James City",8589,351800,-0.0142897170075651,-0.0560772739468742,0.0194146624166908,0.0758348566179718,-0.0208694486753727,"2006-01","2006-Q1",538200,-0.346339650687477,"2004-08"
2017-04-30,58396,"01516","MA","Worcester","Worcester","Douglas",8590,298200,-0.00897308075772682,-0.0181099769509384,0.0477863668306395,0.0377225816333475,-0.00185878909090686,"2006-01","2006-Q1",326300,-0.0861170701808152,"2004-07"
2017-04-30,60112,"06052","CT","Hartford","Hartford","New Britain",8591,188600,0.00694073678590497,0.0216684723726977,0.0294759825327511,0.0134646886691787,-0.0101706553325878,"2006-05","2006-Q2",218300,-0.136051305542831,"2005-06"
2017-04-30,79570,"49083","MI","Kalamazoo","Kalamazoo","Richland",8592,223600,-0.00489541611036938,-0.000447027268663388,0.126448362720403,0.0551036799733799,0.0125919521621685,"2017-02","2017-Q1",225100,-0.00666370501999112,"2017-01"
2017-04-30,72118,"32626","FL",,"Levy","Manattee Road",8593,118000,-0.015025041736227,-0.055244195356285,0.0669077757685353,0.0545002465582254,-0.0269054708415334,"2007-04","2007-Q2",155000,-0.238709677419355,"2005-04"
2017-04-30,74495,"37820","TN","Morristown","Jefferson","New Market",8594,125300,0.000798722044728434,0.0080450522928399,0.0914634146341463,0.0700890558790517,0.00508763684903446,"2017-04","2017-Q2",125300,0,"2017-04"
2017-04-30,99111,"97146","OR","Astoria","Clatsop","Warrenton",8595,264800,-0.00301204819277108,0.0099160945842868,0.0928600907965332,0.0668527848410903,0.0042122803532918,"2017-02","2017-Q1",265800,-0.00376222723852521,"2017-02"
2017-04-30,65862,"19333","PA","Philadelphia","Chester","Easttown Township",8596,517500,0.0007735447689035,0.0003866228494104,0.0475708502024291,0.0497799179620122,0.0121784844463997,"2016-12","2016-Q4",518500,-0.00192864030858245,"2016-12"
2017-04-30,61211,"08850","NJ","New York","Middlesex","Milltown",8597,312000,-0.00826446280991736,-0.0098381466201206,0.0286844708209693,0.0265401953198816,-0.0188243112035074,"2006-05","2006-Q2",392600,-0.205298013245033,"2004-03"
2017-04-30,71182,"30535","GA","Cornelia","Habersham","Demorest",8598,125300,0.00481154771451484,0.00885668276972625,0.107869142351901,0.0812124645786607,0.00585032237553862,"2017-04","2017-Q2",125300,0,"2017-04"
2017-04-30,75269,"39355","MS","Meridian","Clarke","Quitman",8599,79300,-0.00125944584382872,0.00252844500632111,0.0447957839262187,0.0101372075898523,0.0173014710089843,"2009-07","2009-Q3",80200,-0.0112219451371571,"2009-06"
2017-04-30,77093,"44255","OH","Akron","Portage","Mantua",8600,169900,-0.00176263219741481,0.0101070154577883,0.00354400472533963,0.0295188828646846,0.00305239020508874,"2006-01","2006-Q1",175700,-0.0330108138873079,"2005-06"
2017-04-30,85334,"62205","IL","St. Louis","Saint Clair","East Saint Louis",8601,42400,0.0143540669856459,0.0119331742243437,0.0521091811414392,0.00772292529604446,-0.0052685859970476,"2007-12","2007-Q4",53600,-0.208955223880597,"2005-03"
2017-04-30,90921,"75454","TX","Dallas-Fort Worth","Collin","Melissa",8602,250900,0.00561122244488978,0.0207485760781123,0.076824034334764,0.0908949398801429,,"2017-04","2017-Q2",250900,0,"2017-04"
2017-04-30,64863,"17032","PA","Harrisburg","Dauphin","Halifax Township",8603,168100,-0.0152314001171646,-0.0316820276497696,0.0319214241866176,0.0150527754233392,0.00666251952701669,"2017-01","2017-Q1",173600,-0.0316820276497696,"2016-10"
2017-04-30,92633,"78722","TX","Austin","Travis","Austin",8604,407700,0.0134228187919463,0.0233433734939759,0.0669981680188432,0.0960025376136053,0.0529793644050767,"2017-04","2017-Q2",407700,0,"2017-04"
2017-04-30,96834,"92359","CA","Riverside","San Bernardino","Mentone",8605,295600,0.00715502555366269,0.0379213483146067,0.0944094779711218,0.122056386662922,-0.0121095182282382,"2006-05","2006-Q2",367700,-0.196083763937993,"2005-05"
2017-04-30,71791,"32112","FL","Palatka","Putnam","Crescent City",8606,99600,-0.0177514792899408,-0.0541310541310541,0.0641025641025641,0.0223012617439731,-0.0232377213833121,"2007-02","2007-Q1",128700,-0.226107226107226,"2005-06"
2017-04-30,72380,"33043","FL","Key West","Monroe","Big Pine Key",8607,411200,0.00146127618119825,0.000243249817562637,0.0573412188223194,0.0812048369770615,-0.012199239966578,"2005-08","2005-Q3",597100,-0.31133813431586,"2004-05"
2017-04-30,97289,"93463","CA","Santa Maria-Santa Barbara","Santa Barbara","Solvang",8608,703900,-0.00325686774284905,-0.00873116462470075,-0.0487837837837838,0.0640337933601023,-0.00430053957364229,"2005-11","2005-Q4",831600,-0.153559403559404,"2004-06"
2017-04-30,97368,"93622","CA","Fresno","Fresno","Firebaugh",8609,166600,0.0115361262902247,0.0296662546353523,0.0713826366559486,0.0921845842336446,-0.0274202305013092,"2008-01","2008-Q1",227000,-0.266079295154185,"2005-08"
2017-04-30,76416,"42717","KY",,"Cumberland","Burkesville",8610,94800,0.00211416490486258,0.0106609808102345,0.167487684729064,0.0803997972022517,0.0425402522869636,"2017-04","2017-Q2",94800,0,"2017-04"
